datetime,day of week,total,place,angbutter,plain bread,jam,americano,croissant,caffe latte,tiramisu croissant,cacao deep,pain au chocolat,almond croissant,croque monsieur,mad garlic,milk tea,gateau chocolat,pandoro,cheese cake,lemon ade,orange pound,wiener,vanila latte,berry ade,tiramisu,merinque cookies
2020-01-12 11:03,Sun,21800,효자 1동,1,,,,,,,,1,,,,2,,,,,,1,,,,
2020-01-12 12:16,Sun,44100,후평 3동,,2,,,2,,,4,,,,,,2,1,,,,,,,,
2020-01-12 12:19,Sun,45400,조운동,8,1,1,,,,,,,,,,,,,,,,,,,,
2020-01-12 12:30,Sun,16000,효자 3동,,1,1,,,,,,,1,,,,,1,,,,,,,,
2020-01-12 12:42,Sun,18000,후평 3동,,1,,,1,,,,,,,,,,1,,,,,,1,,
2020-01-12 13:23,Sun,18300,석사동,1,1,,,2,,,,,,,,,,,,,,,,,,
2020-01-12 14:11,Sun,14800,소양동,1,1,,,,,1,,,,,,,,,,,,,,,,
2020-01-12 14:19,Sun,24400,교동,3,,,,,,,,1,,,,,,,,,1,,,,,
2020-01-12 14:31,Sun,14500,동면,,1,1,1,,,,,1,,,,,,,,,,,,,,
2020-01-12 16:05,Sun,14500,후평 1동,,,,2,,,,,,,,,,,,,,1,,,,,
2020-01-12 16:23,Sun,19600,후평 1동,2,,,2,,,,,,,,,,,,,,,,,,,
2020-01-12 16:30,Sun,17000,후평 1동,,,,,,2,,,1,,,,,,,,,,1,,,,
2020-01-12 17:05,Sun,21300,교동,1,1,1,,,,,,,,,,1,,,1,,,,,,,
2020-01-13 11:52,Mon,20300,후평 2동,1,,,,,,1,,,,,,1,,,,,,,1,,,
2020-01-13 11:59,Mon,15300,동면,1,,,1,,,1,,,,,,,,,,,,,,,,
2020-01-13 12:23,Mon,19000,퇴계동,,2,,,,,,,,,,,,,2,,,,,,,,
2020-01-13 13:49,Mon,19300,후평 3동,1,,,,1,,,,,,,,,,,,,,,1,1,,
2020-01-13 15:44,Mon,15100,동면,2,,,,1,,,,,,,,,,,,,,,,,,
2020-01-13 15:50,Mon,20500,효자 3동,,,,,,,,,,1,,,,,,,,,,1,1,,
2020-01-13 15:52,Mon,14800,후평 3동,1,,,,,,,,1,,,,1,,,,,,,,,,
2020-01-13 16:55,Mon,14500,소양동,,,1,,1,,,1,1,,,,,,,,,,,,,,
2020-01-15 11:04,Wed,20300,신사우동,1,1,,,1,,1,,,,,,,,,,,,,,,,
2020-01-15 11:08,Wed,17300,조운동,1,,,,1,,,,,,,,,,1,,,,1,,,,
2020-01-15 11:24,Wed,15500,후평 3동,,,,,,,,1,,1,,,,,,1,,,,,,,
2020-01-15 11:28,Wed,116500,석사동,10,,,,,,10,,2,,,,,,3,,,,,,,,
2020-01-15 12:19,Wed,16000,후평 2동,,1,1,,,,,1,,,,,,,,1,,,,,,,
2020-01-15 13:01,Wed,18300,소양동,1,1,,,,,1,,1,,,,,,,,,,,,,,
2020-01-15 13:16,Wed,15000,퇴계동,,,,,,,,1,1,1,,,,,,,,,,,,,
2020-01-15 13:22,Wed,26300,후평 3동,1,1,,,2,,,,,,,,1,,,,,1,,,,,
2020-01-15 14:46,Wed,18800,후평 3동,1,1,,1,,,,,,,,,,,1,,,,,,,,
2020-01-16 11:28,Thur,18800,석사동,1,1,,,1,,,,,,,,,,,,,,,,,,1
2020-01-16 14:09,Thur,14800,동면,1,1,,,,1,,,,,,,,,,,,,,,,,
2020-01-17 11:46,Fri,14800,효자 2동,1,1,,,,,,,,,,,,,,,,1,,,,,
2020-01-17 12:13,Fri,26600,강남동,2,2,,,2,,,,,,,,,,,,,,,,,,
2020-01-17 12:26,Fri,16300,퇴계동,1,,,1,,,,,,,,,,,1,,,,,,,,
2020-01-17 13:30,Fri,16300,후평 3동,1,,,,1,,,,1,,,,,,,,,,1,,,,
2020-01-17 14:15,Fri,17800,강남동,1,,,,,,,,,,,,,,,1,,,2,,,,
2020-01-17 14:17,Fri,15300,효자 2동,1,,,,,,,1,,,,,,,,,,1,,,,,
2020-01-18 11:16,Sat,18300,효자 3동,1,1,,,1,,1,,,,,,,,,,,,,,,,
2020-01-18 12:31,Sat,25800,강남동,1,1,,,2,,,1,1,,,,,,,,,,,,,,
2020-01-18 13:17,Sat,15000,동면,,1,1,1,,,,1,,,,,,,,,,,,,,,
2020-01-18 14:11,Sat,34700,동면,4,,,,,,3,,,,,,,,,,,,,,,,
2020-01-18 14:36,Sat,16500,동면,,,1,,1,,1,,,,,,,,,1,,,,,,,
2020-01-18 14:52,Sat,14300,효자 2동,1,1,,1,,,,,,,,,,,,,,,,,,,
2020-01-18 15:27,Sat,23600,조운동,2,2,,,,,,,,,,,,,,,,,2,,,,
2020-01-18 16:12,Sat,14500,후평 1동,,,,,1,,,,,1,,,,,,,,,,1,,,
2020-01-19 11:05,Sun,19300,후평 1동,1,1,,,,,1,,,,,,,,,,,1,,,,,
2020-01-19 11:09,Sun,14800,후평 3동,1,,,1,,,,1,,,,,,,,,,,,,,,
2020-01-19 11:09,Sun,31100,교동,1,,,1,,,1,1,1,,,,,1,1,,,,,,,,
2020-01-19 11:18,Sun,20600,교동,2,,,,,,1,,,,,,,,1,,,,,,,,
2020-01-19 11:21,Sun,37000,강남동,,,,,,,4,4,,,,,,,,,,,,,,,
2020-01-19 11:49,Sun,14500,동면,,1,1,,1,,,1,,,,,,,,,,,,,,,
2020-01-19 12:40,Sun,16300,효자 1동,1,,1,,,,1,,1,,,,,,,,,,,,,,
2020-01-19 12:52,Sun,32100,후평 3동,2,2,,,,1,,,,,,,,,1,,,,,1,,,
2020-01-19 13:17,Sun,24300,동면,,,,,,,,,,1,,,,1,1,1,,,,1,,,
2020-01-19 13:22,Sun,21100,석사동,2,,,1,,1,,,,,,,,,,,,,,,,,
2020-01-19 14:18,Sun,23900,효자 2동,2,,,1,,,,,,,,,,1,,,,,,,1,,
2020-01-19 14:23,Sun,15100,후평 3동,1,,,,,,,,,,,,,1,,,,,,1,,,
2020-01-19 15:53,Sun,19100,후평 2동,3,1,,,,,,,,,,,,,,,,,,,,,
2020-01-19 15:54,Sun,27400,후평 1동,3,2,,1,,,,,,,,,,,,,,,,,,,
2020-01-19 16:21,Sun,19800,퇴계동,1,1,,1,,,,,,1,,,,,,,,,,,,,
2020-01-19 16:52,Sun,17800,약사명동,1,,,1,,,,,,,,,,,,,,1,1,,,,
2020-01-20 11:25,Mon,23800,후평 3동,1,,,,,,1,,1,,,,,,,1,,,,,,,1
2020-01-20 11:32,Mon,15000,후평 3동,,,,1,,,1,,,,,,,,1,,,,,,,,
2020-01-20 12:46,Mon,14800,소양동,1,,,,1,,,,,,,,,,,,,1,,,,,
2020-01-20 13:28,Mon,19500,효자 1동,,,,,5,,,,,,,,,,,,,,,,,,
2020-01-20 13:59,Mon,19300,후평 3동,1,,,,1,,1,,,,,,,,,,,1,,,,,
2020-01-22 11:09,Wed,16100,퇴계동,2,,,,1,,,,,,,,,,,,,,,,,,
2020-01-22 11:50,Wed,18100,후평 3동,1,,,1,1,,,,,,,,,1,,,,,,,,,
2020-01-22 12:04,Wed,20300,신사우동,1,1,,,1,,,,,,,,,,,,,,,1,,,
2020-01-22 13:44,Wed,18300,후평 3동,1,1,,,1,,1,,,,,,,,,,,,,,,,
2020-01-22 14:17,Wed,18500,조운동,,,,1,,,1,,1,,,,,,1,,,,,,,,
2020-01-22 15:22,Wed,14500,후평 3동,,1,1,1,,,,,1,,,,,,,,,,,,,,
2020-01-22 16:08,Wed,14800,후평 3동,1,1,,,,,,,,,,,,,,,,1,,,,,
2020-01-22 16:14,Wed,15600,동면,1,,,,,,,,,,,,,1,,1,,,,,,,
2020-01-23 11:08,Thur,77100,석사동,7,,,,,,5,,,,,,,,4,,,,,,,,
2020-01-23 11:17,Thur,58700,퇴계동,9,,,,,,,,1,,,,,,1,,,1,,,,,
2020-01-23 11:37,Thur,14100,동면,1,,,,,,,,1,,,,,1,,,,,,,,,
2020-01-23 11:45,Thur,18800,동면,1,,,1,1,,1,,,,,,,,,,,,,,,,
2020-01-23 12:07,Thur,17800,효자 2동,2,2,,,,,,,,,,,,,,,,,,,,,
2020-01-23 14:04,Thur,18600,효자 2동,2,2,,,,,,,,,,,,,,,,,,,,,
2020-01-23 14:08,Thur,15000,후평 2동,,1,1,1,,,,1,,,,,,,,,,,,,,,
2020-01-23 14:57,Thur,26000,효자 2동,5,,,,,,,,,,,,,,,,,,,,,,
2020-01-23 15:26,Thur,27500,동면,1,1,1,1,,,,,1,,,,,,,,,,,2,,,
2020-01-23 15:53,Thur,14800,효자 2동,1,1,,,,,,,,,,,,,,,,1,,,,,
2020-01-24 11:37,Fri,23800,효자 2동,1,1,,,,,,,1,,,,,,,1,,,2,,,,
2020-01-24 11:40,Fri,14800,소양동,1,,,,,,1,,1,,,,,,,,,,,,,,
2020-01-24 11:50,Fri,15300,근화동,1,,1,,,,1,,,,,,,,,,,,1,,,,
2020-01-26 11:07,Sun,14800,소양동,1,,,,,,1,,1,,,,,,,,,,,,,,
2020-01-26 12:16,Sun,15000,퇴계동,,1,,,1,,,,,,,,,,,,,,2,,,,
2020-01-26 12:30,Sun,14800,후평 3동,1,1,,,,,,,,,,,,,,,,1,,,,,
2020-01-26 12:36,Sun,28100,후평 2동,2,,,,2,,1,,,,,,,,,1,,,,,,,
2020-01-26 12:50,Sun,34900,후평 1동,3,1,,,2,,,2,,,,,,,,,,,,,,,
2020-01-26 13:09,Sun,18000,후평 3동,,1,,,1,,,,,1,,,,,,,,,,,1,,
2020-01-26 15:53,Sun,16800,후평 3동,1,,,,,,1,,,,,,,,1,,,,,,,,
2020-01-27 11:02,Mon,21600,석사동,1,,,,,,1,,,,,,1,,,,,,,,,,
2020-01-27 12:17,Mon,27600,효자 2동,2,,,,1,,,2,,,,,,,,,,1,,,,,
2020-01-27 12:32,Mon,21800,강남동,1,,,,2,,,,2,,,,,,,,,,,,,,
2020-01-27 12:57,Mon,20300,약사명동,1,,,1,,,1,,,,,,,,,1,,,,,,,
2020-01-27 13:29,Mon,26000,후평 1동,,,,,1,,1,1,,,,,,,1,1,,,1,,,,
2020-01-27 13:29,Mon,20100,동면,2,,,,,,,1,,,,,,,1,,,,,,,,
2020-01-27 13:31,Mon,20600,후평 2동,2,,,,,,1,,,,,,,,1,,,,,,,,
2020-01-29 11:09,Wed,15300,동면,1,,,1,,,1,,,,,,,,,,,,,,,,
2020-01-29 11:46,Wed,17500,소양동,,2,,,,,1,1,,,,,,,,,,,,,,,
2020-01-29 12:23,Wed,14800,동면,,,,,,,,,,1,,,,1,,,,1,,,,,
2020-01-29 12:23,Wed,15100,후평 1동,2,1,,,,,,,,,,,,,,,,,,,,,
2020-01-29 14:07,Wed,15800,동면,1,,,,,,,,,,,,,,1,,,,,1,,,
2020-01-29 15:31,Wed,25900,후평 2동,3,,,,,,1,,,,,,,,,,,,2,,,,
2020-01-30 11:43,Thur,23300,석사동,2,,,,1,,,1,,,,,,,,,,,,,,,1
2020-01-30 11:53,Thur,28800,후평 2동,1,,,1,,1,2,,,,,,,,,,,,,,1,,
2020-01-30 11:54,Thur,42900,후평 3동,3,,,,3,,,,2,,,,,,,,,2,,,,,
2020-01-30 12:15,Thur,34300,약사명동,1,2,,,1,,,1,1,1,,,,,,1,,,,,,,
2020-01-30 12:26,Thur,26600,동면,2,1,,1,1,,,1,,,,,,,,,,,,,,,
2020-01-30 13:20,Thur,29600,효자 3동,2,,,,,,2,,,,,,2,,,,,,,,,,
2020-01-30 14:26,Thur,23300,후평 2동,2,1,,,,,,,,,,,1,,,,1,,,,,,
2020-01-30 14:27,Thur,16000,후평 1동,,1,,,1,1,,,,,,,,,,,,,1,,,,
2020-01-30 15:15,Thur,21100,효자 2동,2,,1,,1,,,,,,,,1,,,,,,,,,,
2020-01-31 11:11,Fri,16800,석사동,1,,,,,,,,,,,,,,1,,,,,,1,,
2020-01-31 11:17,Fri,15300,후평 2동,1,2,1,,,,,,,,,,,,,,,,,,,,
2020-01-31 11:21,Fri,19800,동면,1,1,,,,,1,,,,,,,,,1,,,,,,,
2020-01-31 11:32,Fri,22500,동면,,1,,,,,,,1,2,,,,,1,,,,,,,,
2020-01-31 12:06,Fri,14800,후평 2동,1,1,,,,,1,,,,,,,,,,,,,,,,
2020-01-31 12:36,Fri,29900,후평 1동,3,,,,,,,,,,,,1,,,,,2,,,,,
2020-01-31 13:09,Fri,20300,석사동,1,,,,,,1,,1,1,,,,,,,,,,,,,
2020-01-31 13:39,Fri,15000,동면,,,,1,,,1,,,,,,,,,,,1,,,,,
2020-01-31 13:47,Fri,15000,동면,,2,1,,,,,,,,,,,,,,,,,1,,,
2020-01-31 14:15,Fri,16800,퇴계동,1,,,,,,1,,,,,,,,,,,1,,,,,
2020-01-31 16:45,Fri,15000,후평 3동,,1,,,,,,,,,,,,,,1,,1,,,,,
2020-02-01 11:05,Sat,15100,소양동,2,,,,1,,,,,,,,,,,,,,,,,,
2020-02-01 12:56,Sat,17300,후평 3동,1,1,,,1,,,,1,,,,,,,,,,,,,,
2020-02-01 13:18,Sat,15300,후평 3동,1,,,,,,1,1,,,,,,,,,,,,,,,
2020-02-01 13:42,Sat,19300,후평 3동,1,1,,,,,1,,,,,,,,,,,,,1,,,
2020-02-01 13:50,Sat,23600,후평 1동,1,,,,,,1,1,,,,,,1,,,,,,1,,,
2020-02-01 14:06,Sat,15800,효자 2동,1,,,,,,1,,,,,,1,,,,,,,,,,
2020-02-01 14:10,Sat,15300,동면,1,1,1,,,,,,1,,,,,,,,,,,,,,
2020-02-01 15:40,Sat,32400,후평 3동,3,,,,,,,,2,,,,,,,,,2,,,,,
2020-02-01 15:49,Sat,19600,후평 1동,2,,,2,,,,,,,,,,,,,,,,,,,
2020-02-02 11:05,Sun,15000,동면,,2,,,,,,,1,,,,,,,,,,1,,,,
2020-02-02 11:05,Sun,19300,동면,1,,,,,,1,,1,,,,,,,,,1,,,,,
2020-02-02 11:32,Sun,22300,효자 2동,1,2,1,,2,,,,,,,,,,,,,,,,,,
2020-02-02 11:34,Sun,15800,후평 1동,1,,,,,,1,,,,,,,,1,,,,,,,,
2020-02-02 11:49,Sun,30800,석사동,1,1,,2,2,,,,,,,,,,,,,1,,,,,
2020-02-02 12:06,Sun,21400,석사동,3,,,,,,,1,,,,,,,,,,,,,,,
2020-02-02 12:17,Sun,16800,석사동,1,,,,,,1,,,,,,,,1,,,,,,,,
2020-02-02 12:18,Sun,16000,후평 2동,,1,,,3,,,,,,,,,,,,,,,,,,
2020-02-02 12:21,Sun,18300,동면,1,2,,,,,,,,1,,,,,,,,,,,,,
2020-02-02 12:24,Sun,15300,후평 1동,1,,,,,,1,,,,,,,,,,,,,,,,1
2020-02-02 12:42,Sun,17300,후평 3동,1,2,,,,,,,1,,,,,,,,,,,,,,
2020-02-02 13:10,Sun,17800,소양동,1,1,,1,1,,,,,,,,,,,,,,,,,,
2020-02-02 13:31,Sun,14500,후평 1동,,1,,,,,1,,,,,,,,,,,1,,,,,
2020-02-02 13:33,Sun,19300,후평 3동,1,,,,1,,1,,,,,,,,,,,1,,,,,
2020-02-02 14:16,Sun,15100,동면,2,1,,,,,,,,,,,,,,,,,,,,,
2020-02-02 14:58,Sun,16100,동면,2,,,,,,,,,,,,,,1,,,,,,,,
2020-02-02 15:37,Sun,15800,소양동,1,,,,,,,,,,,,,,1,,,1,,,,,
2020-02-02 16:13,Sun,16100,동면,2,,,,,,,,,,,,,,1,,,,,,,,
2020-02-02 17:29,Sun,19600,동면,1,,,,,1,,,,,,,,1,,,,1,,,,,
2020-02-03 12:52,Mon,45500,동면,8,,,,2,,,,,,,,,,1,,,,,,,,
2020-02-03 15:30,Mon,16100,소양동,2,,,,,,1,,,,,,,,,,,,,,,,
2020-02-03 14:26,Mon,16300,후평 2동,1,,,,,,,,,,,,,,,,,1,2,,,,
2020-02-03 16:42,Mon,15800,후평 1동,1,,,,,1,1,,,,,,,,,,,,,,,,
2020-02-05 11:08,Wed,20600,후평 2동,2,,,,,,2,,,,,,,,,,,,,,,,
2020-02-05 11:23,Wed,19800,동면,1,1,,,,,,,,1,,,,,,,,,2,,,,
2020-02-05 11:48,Wed,34100,동면,2,,,,,,2,,,,,,,,2,,,1,,,,,
2020-02-05 11:54,Wed,21500,후평 2동,,3,3,,,,,,,,,,,,,,,,,1,,,
2020-02-05 11:56,Wed,27600,후평 2동,1,1,1,,1,,,,,,,,,1,1,,,,,,,,
2020-02-05 12:07,Wed,21600,동내면,2,,,,,,,1,,,,,,,,1,,,,,,,
2020-02-05 12:32,Wed,16300,동면,,,,,,,1,,1,,,,,1,,,,,1,,,,
2020-02-05 12:36,Wed,17500,동면,,1,,1,1,,1,,,,,,,,,,,,,,,,
2020-02-05 13:12,Wed,21300,석사동,1,,,,,1,1,,,1,,,,,,,,,,,,,
2020-02-05 13:48,Wed,14300,후평 3동,1,,,1,,,,,1,,,,,,,,,,,,,,
2020-02-05 14:08,Wed,50000,조운동,10,,,,,,,,,,,,,,,,,,,,,,
2020-02-05 15:58,Wed,17300,석사동,1,,,,,,,,,,,,,,,1,,1,,,,,
2020-02-06 11:05,Thur,14500,후평 2동,,,,,1,,1,,,,,,,,,,,1,,,,,
2020-02-06 11:13,Thur,15800,후평 2동,1,,,,,,1,,,1,,,,,,,,,,,,,
2020-02-06 11:15,Thur,15100,효자 2동,2,,,,1,,,,,,,,,,,,,,,,,,
2020-02-06 11:16,Thur,20900,후평 1동,3,,,,,,,,,,,,,,,,,1,,,,,
2020-02-06 11:34,Thur,18600,석사동,2,,,,1,,,,,,,,,,,,,,1,,,,
2020-02-06 12:29,Thur,15600,효자 2동,2,,,,,,,1,,,,,,,,,,,,,,,
2020-02-06 12:31,Thur,15000,동면,,1,1,,1,1,,,,,,,,,,,,,,,,,
2020-02-06 12:36,Thur,14800,동면,1,1,,,,,1,,,,,,,,,,,,,,,,
2020-02-06 13:13,Thur,21300,퇴계동,1,,,,,,,,,1,,,,,1,,,1,,,,,
2020-02-06 13:31,Thur,18800,동면,1,1,,,1,,,,,,,,,,,1,,,,,,,
2020-02-06 14:58,Thur,20300,석사동,1,,,,1,,1,,,,,,,,,,,1,,,,,
2020-02-06 15:55,Thur,15300,후평 2동,1,1,1,,,,,,1,,,,,,,,,,,,,,
2020-02-07 11:14,Fri,16300,후평 2동,1,,,,,,,,,,,,,,,1,,1,,,,,
2020-02-07 11:51,Fri,17800,소양동,1,,,,1,,,1,1,,,,,,,,,,,,,,
2020-02-07 12:39,Fri,33300,후평 1동,1,,,1,,1,,,,,,,,,,,,1,,2,1,,
2020-02-07 12:44,Fri,29300,동내면,,1,1,,1,,,,,,,,,1,,1,1,,,,1,,
2020-02-07 12:48,Fri,15800,후평 3동,1,,,,,,,,,,,,,,1,,,,,,1,,
2020-02-07 12:56,Fri,17900,후평 2동,1,1,,,,,,,,,,,,2,,,,,,,,,
2020-02-07 13:41,Fri,18300,교동,1,,,,,,,,2,,,,,,1,,,,,,,,
2020-02-07 14:51,Fri,14800,후평 2동,1,1,,,,,,,,,,,,,,,,,,1,,,
2020-02-07 15:14,Fri,19300,석사동,1,,,,,,1,,,,,,,,1,,,,1,,,,
2020-02-07 15:34,Fri,21800,동면,1,3,,,,,,,,1,,,,,,,,,,,,,
2020-02-07 15:40,Fri,26300,교동,1,1,,,2,,,,,,,,,,,,,1,,1,,,
2020-02-07 16:23,Fri,20000,신사우동,,,,,,,,,,2,,,,,,,,,1,1,,,
2020-02-07 16:41,Fri,21800,석사동,1,1,,,,,,,1,,,,,,,,,1,1,,,,
2020-02-07 17:28,Fri,16100,동면,2,,,,,,,,,,,,,,,,,,,,,,
2020-02-08 11:31,Sat,23600,효자 2동,2,,,2,,,,1,,,,,,,,,,,,,,,
2020-02-08 11:57,Sat,14800,후평 1동,1,,,,,,,,1,,,,,,,,,1,,,,,
2020-02-08 12:24,Sat,22800,후평 2동,1,1,,,1,,1,,,,,,,,1,,,,,,,,
2020-02-08 12:38,Sat,21200,교동,4,,,,,,,,,,,,,,,,,,,,,,
2020-02-08 12:54,Sat,14800,후평 3동,1,,,,,,,,1,,,,,,1,,,,,,,,
2020-02-08 13:01,Sat,24300,후평 2동,1,,,,,,,,1,,,,,,1,1,,1,,,,,
2020-02-08 13:14,Sat,25600,신사우동,2,,,,,,,1,1,,,,,,,,,1,,,,,
2020-02-08 13:24,Sat,16500,후평 2동,,3,,1,,,,,,,,,,,,,,,,,,,
2020-02-08 13:27,Sat,25800,동면,1,2,1,,3,,,,,,,,,,,,,,,,,,
2020-02-08 14:42,Sat,19800,동면,1,2,,,,,,,1,,,,,,,,,,1,,,,
2020-02-08 15:22,Sat,22800,후평 1동,1,,,,1,,1,,1,,,,1,,,,,,,,,,
2020-02-08 15:24,Sat,20800,퇴계동,1,,,,,,1,,,,,,,,,,,1,,,,,1
2020-02-09 11:03,Sun,19300,효자 2동,1,,,,,,,,1,,,,,,,,,1,,,1,,
2020-02-09 11:03,Sun,30000,동내면,,,,1,1,,1,1,,,,,,,1,,,,1,,,,1
2020-02-09 11:09,Sun,18300,근화동,1,1,,,,,,,,,,,,,1,,,,1,,,,
2020-02-09 11:52,Sun,34300,후평 1동,1,,,2,,,,,1,,,,2,,1,,,,1,,,,
2020-02-09 12:16,Sun,20800,석사동,1,1,1,2,,,,,,,,,,,,,,,,,,,
2020-02-09 12:17,Sun,21200,교동,4,,,,,,,,,,,,,,,,,,,,,,
2020-02-09 12:23,Sun,17300,후평 2동,1,2,,,1,,,,,,,,,,,,,,,,,,
2020-02-09 12:33,Sun,19800,동면,1,,,1,,,1,,,,,,,,,,,,,1,,,
2020-02-09 12:36,Sun,15800,동면,1,1,1,1,,,,,,,,,,,,,,,,,,,
2020-02-09 12:54,Sun,22300,후평 3동,1,1,2,,,,,,,1,,,,,,,,,,1,,,
2020-02-09 13:47,Sun,16300,후평 1동,1,1,1,,,,,,,,,,,,1,,,,,,,,
2020-02-09 13:54,Sun,18300,소양동,1,1,,,1,,1,,,,,,,,,,,,,,,,
2020-02-09 14:34,Sun,14000,교동,,1,,,,,,1,,,,,,,,,,1,,,,,
2020-02-09 15:15,Sun,18500,동면,1,1,,,,,,,,,,,,,,,,1,,1,,,
2020-02-09 15:48,Sun,24400,동면,3,1,,,,,,,,,,,,,,,,,,1,,,
2020-02-09 16:07,Sun,16300,후평 3동,1,,,,,,,,,,,,,,,1,,1,,,,,
2020-02-09 16:32,Sun,14800,후평 1동,1,,,2,,,,,,,,,,,,,,,,,,,
2020-02-10 11:31,Mon,15300,효자 2동,1,,,,,,,1,,,,,,,,,,1,,,,,
2020-02-10 11:41,Mon,19300,동면,1,,,,,,,,1,1,,,,,,,,1,,,,,
2020-02-10 13:24,Mon,15000,소양동,,1,1,,,,1,,1,,,,,,,,,,,,,,
2020-02-10 14:03,Mon,16000,퇴계동,,,1,,1,,1,,1,,,,,,,,,,,,,,
2020-02-12 11:03,Wed,16800,동면,,,,1,,1,,,,,,,,1,,,,,1,,,,
2020-02-12 11:04,Wed,15000,후평 2동,,,1,,,,1,,,1,,,,,,,,,1,,,,
2020-02-12 11:04,Wed,37600,석사동,2,,,,,,3,,2,,,,,,1,,,,,,,,
2020-02-12 11:12,Wed,16300,퇴계동,1,,,1,,1,,,,,,,,,,,,,,,,,
2020-02-12 11:19,Wed,21200,교동,4,,,,,,,,,,,,,,,,,,,,,,
2020-02-12 11:41,Wed,19600,효자 2동,4,,,,,,,,,,,,,,,,,,,,,,
2020-02-12 12:10,Wed,19300,퇴계동,1,1,,,1,,,,,,,,,,1,,,,,,,,
2020-02-12 12:48,Wed,53600,후평 1동,2,,,,3,,,,,,,,6,,,,,1,,,,,
2020-02-12 14:09,Wed,31600,신사우동,2,,,,,,,,,,,,,,,,,,,4,,,
2020-02-12 14:35,Wed,55200,석사동,4,,,,1,,4,,2,1,,,,,,,,,,,,,
2020-02-12 15:12,Wed,24500,신사우동,1,,,,,,1,3,,,,,,,,,,,,,,,
2020-02-12 16:21,Wed,22500,후평 1동,,1,1,,1,,,1,1,,,,,,,,,1,,,,,
2020-02-12 17:21,Wed,21300,동면,,,,,1,,,1,1,,,,,1,,,,1,,,,,
2020-02-13 11:20,Thur,15500,후평 2동,,,,,,,1,,,2,,,,,,,,,,,,,
2020-02-13 11:35,Thur,14300,동면,1,,,1,,,,,1,,,,,,,,,,,,,,
2020-02-13 12:23,Thur,14800,효자 3동,1,,,,,,1,,1,,,,,,,,,,,,,,
2020-02-13 12:28,Thur,18300,교동,1,,,2,1,,,,,,,,,,,,,,,,,,
2020-02-13 14:10,Thur,16100,동면,2,,,,,,,,,,,,,,,,,,,1,,,
2020-02-13 15:22,Thur,31300,후평 1동,1,,,5,,,,,,,,,,,,,,1,,,,,
2020-02-14 12:44,Fri,27300,후평 2동,1,,,2,1,,,,,,,,,,2,,,,,,,,
2020-02-14 12:58,Fri,23300,동내면,,,,,1,,1,,,,,,,1,,,,1,,,,,1
2020-02-14 13:06,Fri,16300,동면,1,,,,1,,,,1,,,,,,,,,,1,,,,
2020-02-14 13:12,Fri,20300,동면,1,,,,,,,,,1,,,,,1,,,1,,,,,
2020-02-14 13:46,Fri,57500,후평 1동,5,,,,,,3,,,,,,,,,,,4,,,,,
2020-02-14 14:16,Fri,16100,동면,2,,,,,,,,,,,,1,,,,,,,,,,
2020-02-14 14:18,Fri,67000,동내면,5,,,,,,,,5,,,,,,5,,,,,,,,
2020-02-14 15:27,Fri,15100,조운동,2,,,,,,,,1,,,,,,,,,,,,,,
2020-02-15 11:07,Sat,25000,후평 2동,1,1,1,,2,,,,,,,,,,,,,1,1,,,,
2020-02-15 11:59,Sat,17000,퇴계동,,2,,,2,,,,,,,,,,,,,,,,,,
2020-02-15 12:15,Sat,19000,효자 2동,,,,2,,,2,,,,,,,,,,,,,,,,
2020-02-15 12:31,Sat,16500,교동,,,,1,,,,,1,,,,,,1,,,,1,,,,
2020-02-15 12:35,Sat,15500,석사동,,,,,1,,,,,,,,,,1,,,,,1,,,
2020-02-15 12:50,Sat,17500,후평 3동,,1,,1,1,,,,,,,,,,,,,1,,,,,
2020-02-15 12:55,Sat,20500,퇴계동,,1,1,1,1,,,1,,,,,,,,,,1,,,,,
2020-02-15 13:04,Sat,19300,동면,1,,,,,,1,,1,,,,1,,,,,,,,,,
2020-02-15 13:38,Sat,17300,석사동,1,1,1,,,,,,,,,,,,,,1,,,,,,
2020-02-15 14:03,Sat,32100,동내면,2,,,1,,,,1,,1,,,,,,,1,,1,,,,
2020-02-15 14:13,Sat,16100,퇴계동,2,,,,,,,,1,,,,,,,,,,,,,,
2020-02-15 17:19,Sat,19600,후평 2동,2,,,,1,,,,,,,,1,,,,,,,,,,
2020-02-16 11:17,Sun,27100,동면,2,2,,,,,1,1,,,,,,,,,,,,,,,
2020-02-16 11:17,Sun,17000,교동,,,,,2,,1,,1,,,,,,,,,,,,,,
2020-02-16 11:30,Sun,19800,신사우동,1,,,1,2,,,,,,,,,,,,,,,,,,
2020-02-16 11:57,Sun,26600,후평 3동,2,1,,2,,,,,1,,,,,,,,,,,,,,
2020-02-16 12:03,Sun,14300,교동,1,1,,1,,,,,,,,,,,,,,,,,,,
2020-02-16 12:06,Sun,22100,후평 1동,2,1,,,2,,,,,,,,,,,,,,,,,,
2020-02-16 12:07,Sun,41800,동면,1,3,,,3,,,,,,,,,,1,,,1,2,,,,
2020-02-16 12:41,Sun,14800,후평 2동,1,,,,1,,,,,,,,,,1,,,,,,,,
2020-02-16 12:43,Sun,18300,후평 1동,1,1,,2,,,,,,,,,,,,,,,,,,,
2020-02-16 13:09,Sun,15000,퇴계동,,1,,1,,,1,,,,,,,,,,,,,,,,
2020-02-16 13:51,Sun,25300,후평 2동,1,2,,2,,,,,1,,,,,,,,,,,,,,
